seq_id,print_id,tile_id,saturated,centroids
441,SI266220200309225433,9,17,"[{""x"": 152.8, ""y"": 446.4, ""count"": 5}, {""x"": 256.0425531914894, ""y"": 447.63829787234044, ""count"": 47}, {""x"": 274.61290322580646, ""y"": 496.4193548387097, ""count"": 31}, {""x"": 111.5, ""y"": 498.1, ""count"": 10}, {""x"": 160.23076923076923, ""y"": 498.1923076923077, ""count"": 26}, {""x"": 332.6, ""y"": 498.0, ""count"": 5}]"
442,SI266220200309225433,10,8,"[{""x"": 107.16666666666667, ""y"": 0.75, ""count"": 12}, {""x"": 163.27868852459017, ""y"": 10.98360655737705, ""count"": 61}, {""x"": 250.8, ""y"": 0.6, ""count"": 5}, {""x"": 282.94117647058823, ""y"": 1.0, ""count"": 17}, {""x"": 334.8, ""y"": 1.0, ""count"": 5}, {""x"": 339.7, ""y"": 35.8, ""count"": 10}]"
443,SI266220200309225433,11,0,[]
444,SI266220200309225433,12,0,"[{""x"": 44.2, ""y"": 297.6, ""count"": 5}]"
445,SI266220200309225433,13,0,[]
446,SI266220200309225433,14,0,[]
447,SI266220200309225433,15,0,[]
448,SI266220200309225433,0,0,[]
449,SI266220200309225433,1,0,[]
450,SI266220200309225433,2,0,[]
451,SI266220200309225433,3,2357,"[{""x"": 383.05172413793105, ""y"": 111.48275862068965, ""count"": 58}, {""x"": 498.0740740740741, ""y"": 98.51851851851852, ""count"": 27}, {""x"": 448.0, ""y"": 101.5, ""count"": 6}, {""x"": 339.3333333333333, ""y"": 106.16666666666667, ""count"": 6}, {""x"": 315.8, ""y"": 114.4, ""count"": 5}, {""x"": 273.0, ""y"": 134.14285714285714, ""count"": 7}, {""x"": 340.2, ""y"": 155.4, ""count"": 5}, {""x"": 498.4117647058824, ""y"": 175.97058823529412, ""count"": 34}, {""x"": 453.45, ""y"": 181.2, ""count"": 20}]"
452,SI266220200309225433,4,0,"[{""x"": 437.46153846153845, ""y"": 300.61538461538464, ""count"": 13}]"
453,SI266220200309225433,5,0,[]
454,SI266220200309225433,6,0,"[{""x"": 273.6923076923077, ""y"": 380.1923076923077, ""count"": 26}, {""x"": 435.85, ""y"": 380.15, ""count"": 20}, {""x"": 350.8, ""y"": 466.5, ""count"": 10}]"
455,SI266220200309225433,7,607,"[{""x"": 5.8125, ""y"": 111.640625, ""count"": 64}, {""x"": 39.225806451612904, ""y"": 115.24193548387096, ""count"": 62}, {""x"": 274.5, ""y"": 95.5, ""count"": 14}, {""x"": 424.6666666666667, ""y"": 115.22222222222223, ""count"": 18}, {""x"": 261.1923076923077, ""y"": 127.76923076923077, ""count"": 26}, {""x"": 348.125, ""y"": 124.875, ""count"": 8}, {""x"": 431.5, ""y"": 144.78571428571428, ""count"": 14}, {""x"": 0.5135135135135135, ""y"": 175.0810810810811, ""count"": 37}, {""x"": 350.6666666666667, ""y"": 182.55555555555554, ""count"": 9}]"
456,SI266220200309225433,8,0,[]
457,SI266220200309225433,9,146,"[{""x"": 335.5263157894737, ""y"": 455.00877192982455, ""count"": 114}, {""x"": 165.2173913043478, ""y"": 452.3768115942029, ""count"": 69}, {""x"": 56.857142857142854, ""y"": 481.2857142857143, ""count"": 7}, {""x"": 112.0, ""y"": 498.10526315789474, ""count"": 19}, {""x"": 161.95652173913044, ""y"": 498.17391304347825, ""count"": 23}, {""x"": 337.3333333333333, ""y"": 498.22222222222223, ""count"": 9}]"
458,SI266220200309225433,10,3,"[{""x"": 113.96551724137932, ""y"": 0.6551724137931034, ""count"": 29}, {""x"": 256.14285714285717, ""y"": 0.8571428571428571, ""count"": 7}, {""x"": 338.14285714285717, ""y"": 0.7142857142857143, ""count"": 7}, {""x"": 162.0, ""y"": 1.0, ""count"": 17}, {""x"": 252.6346153846154, ""y"": 31.96153846153846, ""count"": 52}]"
459,SI266220200309225433,11,0,[]
460,SI266220200309225433,12,0,"[{""x"": 57.833333333333336, ""y"": 299.25, ""count"": 12}, {""x"": 152.1578947368421, ""y"": 384.7105263157895, ""count"": 38}]"
461,SI266220200309225433,13,0,[]
462,SI266220200309225433,14,0,[]
463,SI266220200309225433,15,0,[]
464,SI266220200309225433,0,0,[]
465,SI266220200309225433,1,0,[]
466,SI266220200309225433,2,0,"[{""x"": 498.14285714285717, ""y"": 170.5, ""count"": 14}]"
467,SI266220200309225433,3,1802,"[{""x"": 360.19795918367345, ""y"": 128.01020408163265, ""count"": 490}, {""x"": 481.1643433602348, ""y"": 146.42773294203963, ""count"": 1363}, {""x"": 278.14814814814815, ""y"": 130.77777777777777, ""count"": 27}, {""x"": 317.11764705882354, ""y"": 146.58823529411765, ""count"": 17}]"
468,SI266220200309225433,4,0,"[{""x"": 437.64285714285717, ""y"": 381.7857142857143, ""count"": 14}]"
469,SI266220200309225433,5,1,"[{""x"": 366.73333333333335, ""y"": 240.6, ""count"": 15}]"
470,SI266220200309225433,6,0,"[{""x"": 1.0, ""y"": 170.9, ""count"": 20}, {""x"": 167.23809523809524, ""y"": 414.85714285714283, ""count"": 21}, {""x"": 275.25, ""y"": 446.625, ""count"": 8}, {""x"": 438.0, ""y"": 463.6842105263158, ""count"": 19}]"
471,SI266220200309225433,7,450,"[{""x"": 15.954970760233918, ""y"": 136.30116959064327, ""count"": 1710}, {""x"": 349.3333333333333, ""y"": 109.83333333333333, ""count"": 6}, {""x"": 420.87179487179486, ""y"": 149.6996336996337, ""count"": 273}, {""x"": 262.59139784946234, ""y"": 147.56989247311827, ""count"": 93}, {""x"": 168.03571428571428, ""y"": 131.85714285714286, ""count"": 28}]"
472,SI266220200309225433,8,0,"[{""x"": 450.85714285714283, ""y"": 334.85714285714283, ""count"": 21}, {""x"": 498.0, ""y"": 353.5, ""count"": 6}]"
473,SI266220200309225433,9,34,"[{""x"": 59.68571428571428, ""y"": 482.48571428571427, ""count"": 35}, {""x"": 110.4054054054054, ""y"": 498.1081081081081, ""count"": 37}, {""x"": 166.38095238095238, ""y"": 498.14285714285717, ""count"": 21}, {""x"": 337.5, ""y"": 498.4, ""count"": 10}]"
474,SI266220200309225433,10,110,"[{""x"": 110.22448979591837, ""y"": 1.0204081632653061, ""count"": 49}, {""x"": 166.82926829268294, ""y"": 7.439024390243903, ""count"": 41}, {""x"": 338.1969696969697, ""y"": 19.803030303030305, ""count"": 66}]"
475,SI266220200309225433,11,0,[]
476,SI266220200309225433,12,0,"[{""x"": 58.333333333333336, ""y"": 369.55555555555554, ""count"": 18}, {""x"": 238.1818181818182, ""y"": 385.0, ""count"": 22}]"
477,SI266220200309225433,13,0,[]
478,SI266220200309225433,14,0,[]
479,SI266220200309225433,15,0,[]
480,SI266220200309225433,0,0,[]
481,SI266220200309225433,1,0,"[{""x"": 378.45454545454544, ""y"": 31.636363636363637, ""count"": 11}]"
482,SI266220200309225433,2,0,"[{""x"": 471.5257352941176, ""y"": 190.65441176470588, ""count"": 272}]"
483,SI266220200309225433,3,3654,"[{""x"": 354.3181818181818, ""y"": 100.77272727272727, ""count"": 44}, {""x"": 486.14126394052045, ""y"": 130.98884758364312, ""count"": 807}, {""x"": 292.0, ""y"": 122.5, ""count"": 6}, {""x"": 348.6734693877551, ""y"": 158.66326530612244, ""count"": 98}]"
484,SI266220200309225433,4,0,"[{""x"": 269.62068965517244, ""y"": 370.0, ""count"": 29}, {""x"": 353.375, ""y"": 386.375, ""count"": 8}]"
485,SI266220200309225433,5,0,[]
486,SI266220200309225433,6,0,"[{""x"": 18.0, ""y"": 133.21052631578948, ""count"": 19}, {""x"": 12.037914691943127, ""y"": 177.48815165876778, ""count"": 211}, {""x"": 236.83333333333334, ""y"": 442.8333333333333, ""count"": 6}, {""x"": 263.45454545454544, ""y"": 450.6363636363636, ""count"": 11}]"
487,SI266220200309225433,7,1821,"[{""x"": 10.617543859649123, ""y"": 136.79415204678364, ""count"": 855}, {""x"": 438.7142857142857, ""y"": 93.57142857142857, ""count"": 7}, {""x"": 238.40217391304347, ""y"": 110.75, ""count"": 92}, {""x"": 367.20512820512823, ""y"": 118.2051282051282, ""count"": 39}, {""x"": 401.6666666666667, ""y"": 106.53333333333333, ""count"": 15}, {""x"": 261.6142857142857, ""y"": 164.57142857142858, ""count"": 70}, {""x"": 440.0, ""y"": 158.71428571428572, ""count"": 7}, {""x"": 353.7142857142857, ""y"": 183.14285714285714, ""count"": 7}]"
488,SI266220200309225433,8,0,"[{""x"": 498.0, ""y"": 315.5, ""count"": 6}, {""x"": 497.6666666666667, ""y"": 351.77777777777777, ""count"": 18}]"
489,SI266220200309225433,9,0,"[{""x"": 105.81818181818181, ""y"": 461.3181818181818, ""count"": 22}, {""x"": 127.61818181818182, ""y"": 498.27272727272725, ""count"": 55}, {""x"": 254.5, ""y"": 498.0, ""count"": 10}, {""x"": 312.46875, ""y"": 498.0, ""count"": 32}]"
490,SI266220200309225433,10,96,"[{""x"": 131.9264705882353, ""y"": 7.730392156862745, ""count"": 204}, {""x"": 497.375, ""y"": 2.0625, ""count"": 16}, {""x"": 289.9298245614035, ""y"": 1.0526315789473684, ""count"": 57}, {""x"": 269.7808219178082, ""y"": 34.73972602739726, ""count"": 73}]"
491,SI266220200309225433,11,0,"[{""x"": 131.16666666666666, ""y"": 129.16666666666666, ""count"": 6}]"
492,SI266220200309225433,12,0,"[{""x"": 166.125, ""y"": 268.875, ""count"": 8}, {""x"": 150.4, ""y"": 298.8, ""count"": 5}, {""x"": 0.7692307692307693, ""y"": 349.0, ""count"": 13}, {""x"": 49.70967741935484, ""y"": 370.19354838709677, ""count"": 31}]"
493,SI266220200309225433,13,0,[]
494,SI266220200309225433,14,0,"[{""x"": 3.0, ""y"": 2.4444444444444446, ""count"": 9}]"
495,SI266220200309225433,15,0,[]
496,SI266220200309225433,0,0,[]
497,SI266220200309225433,1,0,[]
498,SI266220200309225433,2,0,[]
499,SI266220200309225433,3,2839,"[{""x"": 484.73994638069706, ""y"": 142.30831099195711, ""count"": 373}, {""x"": 338.12738853503186, ""y"": 124.7452229299363, ""count"": 314}]"
500,SI266220200309225433,4,0,"[{""x"": 352.0, ""y"": 381.1489361702128, ""count"": 47}]"
501,SI266220200309225433,5,0,[]
502,SI266220200309225433,6,0,"[{""x"": 277.0, ""y"": 378.0, ""count"": 7}, {""x"": 439.8888888888889, ""y"": 378.1111111111111, ""count"": 9}, {""x"": 165.4, ""y"": 413.8, ""count"": 5}, {""x"": 351.14814814814815, ""y"": 459.31481481481484, ""count"": 54}]"
503,SI266220200309225433,7,271,"[{""x"": 6.214953271028038, ""y"": 131.9688473520249, ""count"": 321}, {""x"": 429.0444444444444, ""y"": 94.5111111111111, ""count"": 45}, {""x"": 216.49372384937237, ""y"": 134.23012552301256, ""count"": 239}, {""x"": 369.1443298969072, ""y"": 171.70103092783506, ""count"": 194}, {""x"": 439.5, ""y"": 131.0, ""count"": 6}]"
504,SI266220200309225433,8,0,"[{""x"": 497.87931034482756, ""y"": 332.8448275862069, ""count"": 58}]"
505,SI266220200309225433,9,52,"[{""x"": 339.77777777777777, ""y"": 446.5, ""count"": 18}, {""x"": 170.11111111111111, ""y"": 446.3333333333333, ""count"": 9}, {""x"": 104.27272727272727, ""y"": 462.45454545454544, ""count"": 11}, {""x"": 99.8343949044586, ""y"": 493.0191082802548, ""count"": 157}, {""x"": 275.5151515151515, ""y"": 496.25252525252523, ""count"": 99}, {""x"": 498.0, ""y"": 498.0, ""count"": 5}]"
506,SI266220200309225433,10,46,"[{""x"": 117.76, ""y"": 2.02, ""count"": 100}, {""x"": 261.80898876404495, ""y"": 13.303370786516854, ""count"": 178}, {""x"": 498.125, ""y"": 1.75, ""count"": 8}, {""x"": 498.0, ""y"": 396.0, ""count"": 5}]"
507,SI266220200309225433,11,0,[]
508,SI266220200309225433,12,0,"[{""x"": 0.8070175438596491, ""y"": 337.1929824561403, ""count"": 57}, {""x"": 150.9672131147541, ""y"": 371.39344262295083, ""count"": 61}]"
509,SI266220200309225433,13,0,[]
510,SI266220200309225433,14,0,"[{""x"": 2.7777777777777777, ""y"": 1.3333333333333333, ""count"": 9}]"
511,SI266220200309225433,15,0,[]
512,SI266220200309225433,0,0,[]
513,SI266220200309225433,1,0,[]
514,SI266220200309225433,2,0,[]
515,SI266220200309225433,3,2713,"[{""x"": 482.5357142857143, ""y"": 99.28571428571429, ""count"": 56}, {""x"": 311.26262626262627, ""y"": 116.33333333333333, ""count"": 99}, {""x"": 498.34722222222223, ""y"": 166.91666666666666, ""count"": 72}, {""x"": 374.25, ""y"": 162.25, ""count"": 20}, {""x"": 454.17391304347825, ""y"": 184.2608695652174, ""count"": 23}]"
516,SI266220200309225433,4,0,[]
517,SI266220200309225433,5,0,[]
518,SI266220200309225433,6,0,"[{""x"": 352.72727272727275, ""y"": 379.95454545454544, ""count"": 22}, {""x"": 166.0, ""y"": 413.29411764705884, ""count"": 17}, {""x"": 276.8, ""y"": 451.4, ""count"": 5}, {""x"": 439.0, ""y"": 467.5, ""count"": 6}]"
519,SI266220200309225433,7,717,"[{""x"": 5.511111111111111, ""y"": 98.86666666666666, ""count"": 45}, {""x"": 360.7837837837838, ""y"": 99.22972972972973, ""count"": 74}, {""x"": 212.8, ""y"": 110.4, ""count"": 5}, {""x"": 170.6153846153846, ""y"": 125.8974358974359, ""count"": 39}, {""x"": 439.63157894736844, ""y"": 125.84210526315789, ""count"": 19}, {""x"": 263.53333333333336, ""y"": 148.73333333333332, ""count"": 30}, {""x"": 9.48936170212766, ""y"": 168.8404255319149, ""count"": 94}, {""x"": 433.93548387096774, ""y"": 176.09677419354838, ""count"": 31}, {""x"": 375.6666666666667, ""y"": 184.33333333333334, ""count"": 12}]"
520,SI266220200309225433,8,0,"[{""x"": 497.7142857142857, ""y"": 314.57142857142856, ""count"": 7}]"
521,SI266220200309225433,9,59,"[{""x"": 255.76315789473685, ""y"": 451.30263157894734, ""count"": 76}, {""x"": 60.09090909090909, ""y"": 479.8484848484849, ""count"": 33}, {""x"": 160.59259259259258, ""y"": 498.2962962962963, ""count"": 27}, {""x"": 252.0, ""y"": 498.3333333333333, ""count"": 9}]"
522,SI266220200309225433,10,0,"[{""x"": 164.0, ""y"": 5.844444444444444, ""count"": 45}, {""x"": 251.28571428571428, ""y"": 0.5714285714285714, ""count"": 7}, {""x"": 338.8888888888889, ""y"": 1.1111111111111112, ""count"": 9}, {""x"": 338.95, ""y"": 34.6, ""count"": 20}]"
523,SI266220200309225433,11,0,[]
524,SI266220200309225433,12,0,"[{""x"": 0.6666666666666666, ""y"": 314.5, ""count"": 6}]"
525,SI266220200309225433,13,0,[]
526,SI266220200309225433,14,0,[]
527,SI266220200309225433,15,0,[]
528,SI266220200309225433,0,0,[]
529,SI266220200309225433,1,0,[]
530,SI266220200309225433,2,0,"[{""x"": 498.05128205128204, ""y"": 218.56410256410257, ""count"": 39}]"
531,SI266220200309225433,3,2807,"[{""x"": 377.659793814433, ""y"": 122.04123711340206, ""count"": 97}, {""x"": 497.7621359223301, ""y"": 142.98058252427185, ""count"": 206}, {""x"": 315.75, ""y"": 114.125, ""count"": 8}, {""x"": 286.05, ""y"": 123.1, ""count"": 20}, {""x"": 450.4, ""y"": 183.2, ""count"": 5}]"
532,SI266220200309225433,4,0,[]
533,SI266220200309225433,5,0,[]
534,SI266220200309225433,6,0,"[{""x"": 425.6, ""y"": 175.8, ""count"": 5}, {""x"": 1.0, ""y"": 213.45, ""count"": 40}, {""x"": 36.73913043478261, ""y"": 218.47826086956522, ""count"": 23}, {""x"": 271.6666666666667, ""y"": 379.6666666666667, ""count"": 15}, {""x"": 433.3225806451613, ""y"": 379.6774193548387, ""count"": 31}]"
535,SI266220200309225433,7,1022,"[{""x"": 12.43525179856115, ""y"": 140.55395683453239, ""count"": 278}, {""x"": 269.13432835820896, ""y"": 104.1044776119403, ""count"": 67}, {""x"": 418.48571428571427, ""y"": 102.14285714285714, ""count"": 70}, {""x"": 390.0, ""y"": 132.5, ""count"": 6}, {""x"": 269.1111111111111, ""y"": 165.11111111111111, ""count"": 9}, {""x"": 375.44736842105266, ""y"": 180.8684210526316, ""count"": 38}]"
536,SI266220200309225433,8,0,[]
537,SI266220200309225433,9,151,"[{""x"": 325.96774193548384, ""y"": 447.6774193548387, ""count"": 93}, {""x"": 160.14754098360655, ""y"": 449.5081967213115, ""count"": 61}, {""x"": 128.4, ""y"": 454.8, ""count"": 5}, {""x"": 157.85714285714286, ""y"": 498.14285714285717, ""count"": 21}, {""x"": 334.1818181818182, ""y"": 498.0, ""count"": 11}]"
538,SI266220200309225433,10,0,"[{""x"": 161.5, ""y"": 1.0, ""count"": 18}, {""x"": 329.36842105263156, ""y"": 1.0, ""count"": 19}]"
539,SI266220200309225433,11,0,[]
540,SI266220200309225433,12,0,[]
541,SI266220200309225433,13,0,[]
542,SI266220200309225433,14,0,[]
543,SI266220200309225433,15,0,[]
544,SI266220200309225433,0,0,[]
545,SI266220200309225433,1,0,[]
546,SI266220200309225433,2,0,[]
547,SI266220200309225433,3,1383,"[{""x"": 331.59139784946234, ""y"": 107.95698924731182, ""count"": 93}, {""x"": 482.3686274509804, ""y"": 121.47058823529412, ""count"": 510}, {""x"": 365.46527777777777, ""y"": 146.65972222222223, ""count"": 144}]"
548,SI266220200309225433,4,0,[]
549,SI266220200309225433,5,0,[]
550,SI266220200309225433,6,0,[]
551,SI266220200309225433,7,203,"[{""x"": 16.44559585492228, ""y"": 142.76313841598815, ""count"": 1351}, {""x"": 264.2085308056872, ""y"": 140.3601895734597, ""count"": 211}, {""x"": 423.56777493606137, ""y"": 140.9539641943734, ""count"": 391}, {""x"": 218.08, ""y"": 108.44, ""count"": 25}, {""x"": 381.7142857142857, ""y"": 165.28571428571428, ""count"": 7}, {""x"": 353.375, ""y"": 164.125, ""count"": 8}]"
552,SI266220200309225433,8,0,"[{""x"": 498.0, ""y"": 353.0, ""count"": 5}]"
553,SI266220200309225433,9,42,"[{""x"": 56.46153846153846, ""y"": 482.6923076923077, ""count"": 13}, {""x"": 112.21212121212122, ""y"": 498.1818181818182, ""count"": 33}, {""x"": 168.5, ""y"": 498.3333333333333, ""count"": 6}]"
554,SI266220200309225433,10,0,"[{""x"": 111.625, ""y"": 0.65625, ""count"": 32}, {""x"": 168.83333333333334, ""y"": 0.8333333333333334, ""count"": 6}]"
555,SI266220200309225433,11,0,[]
556,SI266220200309225433,12,0,[]
557,SI266220200309225433,13,0,"[{""x"": 163.16666666666666, ""y"": 285.1666666666667, ""count"": 6}]"
558,SI266220200309225433,14,0,[]
559,SI266220200309225433,15,0,[]
560,SI266220200309225433,0,0,[]
561,SI266220200309225433,1,0,[]
562,SI266220200309225433,2,0,[]
563,SI266220200309225433,3,3273,"[{""x"": 456.7283950617284, ""y"": 112.30864197530865, ""count"": 81}, {""x"": 292.2, ""y"": 122.6, ""count"": 5}, {""x"": 488.0, ""y"": 160.57553956834533, ""count"": 139}, {""x"": 350.53684210526313, ""y"": 159.1578947368421, ""count"": 95}]"
564,SI266220200309225433,4,0,"[{""x"": 266.73809523809524, ""y"": 367.7738095238095, ""count"": 84}, {""x"": 432.0952380952381, ""y"": 385.3968253968254, ""count"": 63}]"
565,SI266220200309225433,5,0,[]
566,SI266220200309225433,6,0,"[{""x"": 351.8, ""y"": 378.9, ""count"": 10}, {""x"": 273.5357142857143, ""y"": 449.64285714285717, ""count"": 28}, {""x"": 437.05263157894734, ""y"": 465.57894736842104, ""count"": 19}]"
567,SI266220200309225433,7,1776,"[{""x"": 1.6, ""y"": 93.4, ""count"": 5}, {""x"": 351.0, ""y"": 96.14285714285714, ""count"": 14}, {""x"": 11.160220994475138, ""y"": 147.19337016574585, ""count"": 181}, {""x"": 272.53333333333336, ""y"": 166.36666666666667, ""count"": 30}, {""x"": 429.1621621621622, ""y"": 181.72972972972974, ""count"": 37}]"
568,SI266220200309225433,8,0,"[{""x"": 498.0, ""y"": 352.3333333333333, ""count"": 9}]"
569,SI266220200309225433,9,13,"[{""x"": 252.31578947368422, ""y"": 446.0, ""count"": 19}, {""x"": 266.2964824120603, ""y"": 482.39195979899495, ""count"": 199}, {""x"": 131.11428571428573, ""y"": 498.18095238095236, ""count"": 105}]"
570,SI266220200309225433,10,147,"[{""x"": 139.6798245614035, ""y"": 6.31140350877193, ""count"": 228}, {""x"": 257.7567567567568, ""y"": 0.7567567567567568, ""count"": 37}, {""x"": 324.61739130434785, ""y"": 33.61739130434783, ""count"": 115}]"
571,SI266220200309225433,11,0,"[{""x"": 287.2857142857143, ""y"": 128.0, ""count"": 7}]"
572,SI266220200309225433,12,0,"[{""x"": 151.2, ""y"": 298.0, ""count"": 10}, {""x"": 1.0, ""y"": 352.5, ""count"": 6}, {""x"": 55.3125, ""y"": 369.78125, ""count"": 32}, {""x"": 229.24, ""y"": 385.92, ""count"": 50}]"
573,SI266220200309225433,13,0,[]
574,SI266220200309225433,14,0,[]
575,SI266220200309225433,15,0,[]
576,SI266220200309225433,0,0,[]
577,SI266220200309225433,1,0,[]
578,SI266220200309225433,2,0,"[{""x"": 498.2, ""y"": 162.3, ""count"": 10}, {""x"": 384.5, ""y"": 378.0, ""count"": 10}]"
579,SI266220200309225433,3,3020,"[{""x"": 347.890625, ""y"": 104.2421875, ""count"": 128}, {""x"": 483.41075794621025, ""y"": 142.94865525672373, ""count"": 409}, {""x"": 328.5281690140845, ""y"": 152.3943661971831, ""count"": 142}]"
580,SI266220200309225433,4,0,"[{""x"": 355.6024096385542, ""y"": 383.3855421686747, ""count"": 83}]"
581,SI266220200309225433,5,0,"[{""x"": 353.0, ""y"": 318.0, ""count"": 9}]"
582,SI266220200309225433,6,0,"[{""x"": 1.1875, ""y"": 162.5, ""count"": 16}, {""x"": 35.53333333333333, ""y"": 163.4, ""count"": 15}, {""x"": 438.56756756756755, ""y"": 378.6756756756757, ""count"": 37}, {""x"": 276.1904761904762, ""y"": 378.85714285714283, ""count"": 21}, {""x"": 165.72727272727272, ""y"": 417.0, ""count"": 11}, {""x"": 352.52941176470586, ""y"": 462.2352941176471, ""count"": 51}]"
583,SI266220200309225433,7,535,"[{""x"": 4.967359050445104, ""y"": 130.52522255192878, ""count"": 337}, {""x"": 263.4133858267717, ""y"": 106.16929133858268, ""count"": 254}, {""x"": 365.88853503184714, ""y"": 163.79617834394904, ""count"": 314}, {""x"": 434.03225806451616, ""y"": 108.1491935483871, ""count"": 248}, {""x"": 192.0, ""y"": 119.16666666666667, ""count"": 6}, {""x"": 171.74576271186442, ""y"": 135.40677966101694, ""count"": 59}, {""x"": 234.58064516129033, ""y"": 158.08064516129033, ""count"": 62}]"
584,SI266220200309225433,8,0,"[{""x"": 497.60714285714283, ""y"": 352.39285714285717, ""count"": 28}, {""x"": 472.1111111111111, ""y"": 347.22222222222223, ""count"": 9}]"
585,SI266220200309225433,9,70,"[{""x"": 166.3181818181818, ""y"": 446.34090909090907, ""count"": 44}, {""x"": 337.2931034482759, ""y"": 447.6551724137931, ""count"": 58}, {""x"": 103.11666666666666, ""y"": 494.4222222222222, ""count"": 180}, {""x"": 287.5, ""y"": 498.0729166666667, ""count"": 96}]"
586,SI266220200309225433,10,72,"[{""x"": 121.78151260504201, ""y"": 1.4453781512605042, ""count"": 119}, {""x"": 267.2279411764706, ""y"": 16.375, ""count"": 272}, {""x"": 497.35714285714283, ""y"": 1.6428571428571428, ""count"": 14}]"
587,SI266220200309225433,11,0,[]
588,SI266220200309225433,12,0,"[{""x"": 60.8, ""y"": 297.4, ""count"": 5}, {""x"": 0.9, ""y"": 351.8, ""count"": 20}, {""x"": 152.15, ""y"": 383.0, ""count"": 40}]"
589,SI266220200309225433,13,0,[]
590,SI266220200309225433,14,0,"[{""x"": 0.8571428571428571, ""y"": 1.4285714285714286, ""count"": 7}, {""x"": 215.4, ""y"": 376.2, ""count"": 5}]"
591,SI266220200309225433,15,0,[]
592,SI266220200309225433,0,0,[]
593,SI266220200309225433,1,0,[]
594,SI266220200309225433,2,0,[]
595,SI266220200309225433,3,3674,"[{""x"": 329.1011904761905, ""y"": 110.92261904761905, ""count"": 168}, {""x"": 460.25, ""y"": 101.8125, ""count"": 16}, {""x"": 498.3103448275862, ""y"": 98.51724137931035, ""count"": 29}, {""x"": 498.4, ""y"": 165.6, ""count"": 60}, {""x"": 326.6666666666667, ""y"": 151.5, ""count"": 6}, {""x"": 450.6666666666667, ""y"": 161.16666666666666, ""count"": 12}, {""x"": 385.7142857142857, ""y"": 166.57142857142858, ""count"": 7}]"
596,SI266220200309225433,4,0,[]
597,SI266220200309225433,5,0,[]
598,SI266220200309225433,6,0,"[{""x"": 1.2222222222222223, ""y"": 251.0, ""count"": 9}, {""x"": 351.56666666666666, ""y"": 383.76666666666665, ""count"": 30}, {""x"": 166.33333333333334, ""y"": 414.1666666666667, ""count"": 18}]"
599,SI266220200309225433,7,337,"[{""x"": 0.7586206896551724, ""y"": 98.72413793103448, ""count"": 29}, {""x"": 354.95, ""y"": 110.5875, ""count"": 80}, {""x"": 261.1666666666667, ""y"": 94.33333333333333, ""count"": 6}, {""x"": 421.6, ""y"": 94.4, ""count"": 5}, {""x"": 185.14814814814815, ""y"": 123.13888888888889, ""count"": 108}, {""x"": 0.6923076923076923, ""y"": 168.30769230769232, ""count"": 52}, {""x"": 35.0, ""y"": 185.0, ""count"": 17}]"
600,SI266220200309225433,8,0,"[{""x"": 497.82142857142856, ""y"": 317.42857142857144, ""count"": 28}, {""x"": 450.42857142857144, ""y"": 336.2857142857143, ""count"": 7}]"
601,SI266220200309225433,9,115,"[{""x"": 327.1666666666667, ""y"": 299.1666666666667, ""count"": 6}, {""x"": 252.0235294117647, ""y"": 457.45882352941175, ""count"": 85}, {""x"": 128.28571428571428, ""y"": 454.35714285714283, ""count"": 14}, {""x"": 104.4, ""y"": 462.93333333333334, ""count"": 15}, {""x"": 65.59210526315789, ""y"": 479.9078947368421, ""count"": 76}, {""x"": 250.9, ""y"": 498.1, ""count"": 10}, {""x"": 167.1818181818182, ""y"": 498.3636363636364, ""count"": 11}, {""x"": 334.9166666666667, ""y"": 498.0833333333333, ""count"": 12}]"
602,SI266220200309225433,10,0,"[{""x"": 108.80952380952381, ""y"": 0.9047619047619048, ""count"": 21}, {""x"": 168.71428571428572, ""y"": 11.380952380952381, ""count"": 21}, {""x"": 251.36363636363637, ""y"": 0.9090909090909091, ""count"": 11}, {""x"": 330.85714285714283, ""y"": 1.0714285714285714, ""count"": 14}, {""x"": 340.25, ""y"": 35.375, ""count"": 8}]"
603,SI266220200309225433,11,0,[]
604,SI266220200309225433,12,0,"[{""x"": 151.5, ""y"": 299.0, ""count"": 6}, {""x"": 0.7777777777777778, ""y"": 316.8333333333333, ""count"": 18}]"
605,SI266220200309225433,13,0,[]
606,SI266220200309225433,14,0,[]
607,SI266220200309225433,15,0,[]
608,SI266220200309225433,0,0,[]
609,SI266220200309225433,1,0,[]
610,SI266220200309225433,2,0,"[{""x"": 305.37735849056605, ""y"": 208.26415094339623, ""count"": 53}, {""x"": 374.68666666666667, ""y"": 207.37333333333333, ""count"": 150}, {""x"": 498.1875, ""y"": 243.625, ""count"": 16}]"
611,SI266220200309225433,3,8551,"[{""x"": 374.5037037037037, ""y"": 143.21481481481482, ""count"": 135}, {""x"": 488.77966101694915, ""y"": 128.1581920903955, ""count"": 177}, {""x"": 298.4230769230769, ""y"": 121.61538461538461, ""count"": 52}]"
612,SI266220200309225433,4,0,"[{""x"": 267.4583333333333, ""y"": 299.68055555555554, ""count"": 72}]"
613,SI266220200309225433,5,0,[]
614,SI266220200309225433,6,0,"[{""x"": 1.0, ""y"": 242.64285714285714, ""count"": 14}]"
