batch_id,tile_id,print_id,saturated,latency_ms,timestamp
2835,3,SI266220200309225433,3056,0,2025-07-08T10:44:17.279977688Z
2837,5,SI266220200309225433,0,0,2025-07-08T10:44:17.331076838Z
2836,4,SI266220200309225433,0,0,2025-07-08T10:44:17.280417884Z
2838,6,SI266220200309225433,0,0,2025-07-08T10:44:17.331880996Z
2833,1,SI266220200309225433,0,0,2025-07-08T10:44:17.278916301Z
2846,14,SI266220200309225433,0,0,2025-07-08T10:44:17.675639496Z
2842,10,SI266220200309225433,0,0,2025-07-08T10:44:17.673347507Z
2841,9,SI266220200309225433,110,0,2025-07-08T10:44:17.333505892Z
2848,0,SI266220200309225433,0,0,2025-07-08T10:44:17.676400384Z
2844,12,SI266220200309225433,0,0,2025-07-08T10:44:17.674601476Z
2843,11,SI266220200309225433,0,0,2025-07-08T10:44:17.674121778Z
2839,7,SI266220200309225433,1255,0,2025-07-08T10:44:17.332441967Z
2852,4,SI266220200309225433,0,0,2025-07-08T10:44:17.726639451Z
2851,3,SI266220200309225433,4707,0,2025-07-08T10:44:17.726045748Z
2847,15,SI266220200309225433,0,0,2025-07-08T10:44:17.676071418Z
2850,2,SI266220200309225433,0,0,2025-07-08T10:44:17.677241315Z
2845,13,SI266220200309225433,0,0,2025-07-08T10:44:17.675107059Z
2853,5,SI266220200309225433,0,0,2025-07-08T10:44:17.727116482Z
2849,1,SI266220200309225433,0,0,2025-07-08T10:44:17.676829566Z
2858,10,SI266220200309225433,58,0,2025-07-08T10:44:18.089888189Z
2854,6,SI266220200309225433,0,0,2025-07-08T10:44:17.790571680Z
2856,8,SI266220200309225433,0,0,2025-07-08T10:44:18.088061274Z
2857,9,SI266220200309225433,131,0,2025-07-08T10:44:18.088755789Z
2864,0,SI266220200309225433,0,0,2025-07-08T10:44:18.263496294Z
2860,12,SI266220200309225433,0,0,2025-07-08T10:44:18.090862913Z
2862,14,SI266220200309225433,0,0,2025-07-08T10:44:18.091763496Z
2855,7,SI266220200309225433,1321,0,2025-07-08T10:44:18.087074455Z
2859,11,SI266220200309225433,0,0,2025-07-08T10:44:18.090524704Z
2866,2,SI266220200309225433,0,0,2025-07-08T10:44:18.299956894Z
2868,4,SI266220200309225433,0,0,2025-07-08T10:44:18.300848037Z
2861,13,SI266220200309225433,0,0,2025-07-08T10:44:18.091241671Z
2863,15,SI266220200309225433,0,0,2025-07-08T10:44:18.092193021Z
2872,8,SI266220200309225433,0,0,2025-07-08T10:44:18.651381975Z
2867,3,SI266220200309225433,2944,0,2025-07-08T10:44:18.300450940Z
2870,6,SI266220200309225433,0,0,2025-07-08T10:44:18.301982603Z
2869,5,SI266220200309225433,0,0,2025-07-08T10:44:18.301379311Z
2865,1,SI266220200309225433,0,0,2025-07-08T10:44:18.264236303Z
2876,12,SI266220200309225433,0,0,2025-07-08T10:44:18.653646552Z
2874,10,SI266220200309225433,0,0,2025-07-08T10:44:18.652824128Z
2875,11,SI266220200309225433,0,0,2025-07-08T10:44:18.653335791Z
2871,7,SI266220200309225433,824,0,2025-07-08T10:44:18.302520564Z
2882,2,SI266220200309225433,0,0,2025-07-08T10:44:18.875278168Z
2878,14,SI266220200309225433,0,0,2025-07-08T10:44:18.654305132Z
2873,9,SI266220200309225433,47,0,2025-07-08T10:44:18.652153075Z
2877,13,SI266220200309225433,0,0,2025-07-08T10:44:18.653989407Z
2888,8,SI266220200309225433,0,0,2025-07-08T10:44:18.938850583Z
2880,0,SI266220200309225433,0,0,2025-07-08T10:44:18.874231276Z
2884,4,SI266220200309225433,0,0,2025-07-08T10:44:18.875988542Z
2883,3,SI266220200309225433,3046,0,2025-07-08T10:44:18.875589923Z
2886,6,SI266220200309225433,0,0,2025-07-08T10:44:18.937952710Z
2879,15,SI266220200309225433,0,0,2025-07-08T10:44:18.873712126Z
2885,5,SI266220200309225433,0,0,2025-07-08T10:44:18.937334541Z
2881,1,SI266220200309225433,0,0,2025-07-08T10:44:18.874816978Z
2890,10,SI266220200309225433,135,0,2025-07-08T10:44:19.363728481Z
2892,12,SI266220200309225433,0,0,2025-07-08T10:44:19.364796717Z
2894,14,SI266220200309225433,0,0,2025-07-08T10:44:19.365387873Z
2889,9,SI266220200309225433,0,0,2025-07-08T10:44:18.939475548Z
2896,0,SI266220200309225433,0,0,2025-07-08T10:44:19.365861592Z
2895,15,SI266220200309225433,0,0,2025-07-08T10:44:19.365654536Z
2898,2,SI266220200309225433,0,0,2025-07-08T10:44:19.366410584Z
2887,7,SI266220200309225433,1409,0,2025-07-08T10:44:18.938465020Z
2893,13,SI266220200309225433,0,0,2025-07-08T10:44:19.365106743Z
2900,4,SI266220200309225433,0,0,2025-07-08T10:44:19.366802170Z
2899,3,SI266220200309225433,3046,0,2025-07-08T10:44:19.366541284Z
2906,10,SI266220200309225433,82,0,2025-07-08T10:44:19.677154807Z
2901,5,SI266220200309225433,0,0,2025-07-08T10:44:19.367250134Z
2891,11,SI266220200309225433,0,0,2025-07-08T10:44:19.364437260Z
2902,6,SI266220200309225433,0,0,2025-07-08T10:44:19.478053969Z
2908,12,SI266220200309225433,0,0,2025-07-08T10:44:19.678686537Z
2904,8,SI266220200309225433,0,0,2025-07-08T10:44:19.675846116Z
2897,1,SI266220200309225433,0,0,2025-07-08T10:44:19.366182034Z
2905,9,SI266220200309225433,60,0,2025-07-08T10:44:19.676277907Z
2912,0,SI266220200309225433,0,0,2025-07-08T10:44:19.907902976Z
2907,11,SI266220200309225433,0,0,2025-07-08T10:44:19.678175557Z
2910,14,SI266220200309225433,0,0,2025-07-08T10:44:19.906891261Z
2914,2,SI266220200309225433,0,0,2025-07-08T10:44:19.909059736Z
2916,4,SI266220200309225433,0,0,2025-07-08T10:44:19.910388551Z
2911,15,SI266220200309225433,0,0,2025-07-08T10:44:19.907514472Z
2918,6,SI266220200309225433,0,0,2025-07-08T10:44:19.930096727Z
2917,5,SI266220200309225433,0,0,2025-07-08T10:44:19.929278391Z
2913,1,SI266220200309225433,0,0,2025-07-08T10:44:19.908424240Z
2903,7,SI266220200309225433,956,0,2025-07-08T10:44:19.675475514Z
2920,8,SI266220200309225433,0,0,2025-07-08T10:44:20.260075051Z
2909,13,SI266220200309225433,0,0,2025-07-08T10:44:19.679235420Z
2924,12,SI266220200309225433,0,0,2025-07-08T10:44:20.385603055Z
2922,10,SI266220200309225433,0,0,2025-07-08T10:44:20.383326175Z
2915,3,SI266220200309225433,4297,0,2025-07-08T10:44:19.909843907Z
2921,9,SI266220200309225433,82,0,2025-07-08T10:44:20.260794074Z
2919,7,SI266220200309225433,1188,0,2025-07-08T10:44:20.050697309Z
2930,2,SI266220200309225433,0,0,2025-07-08T10:44:20.588376018Z
2923,11,SI266220200309225433,0,0,2025-07-08T10:44:20.385266432Z
2926,14,SI266220200309225433,0,0,2025-07-08T10:44:20.586868910Z
2925,13,SI266220200309225433,0,0,2025-07-08T10:44:20.385921534Z
2936,8,SI266220200309225433,0,0,2025-07-08T10:44:20.626759191Z
2932,4,SI266220200309225433,0,0,2025-07-08T10:44:20.589411674Z
2928,0,SI266220200309225433,0,0,2025-07-08T10:44:20.587694303Z
2931,3,SI266220200309225433,6915,0,2025-07-08T10:44:20.588984353Z
2927,15,SI266220200309225433,0,0,2025-07-08T10:44:20.587497117Z
2934,6,SI266220200309225433,0,0,2025-07-08T10:44:20.625883602Z
2933,5,SI266220200309225433,0,0,2025-07-08T10:44:20.625141318Z
2929,1,SI266220200309225433,0,0,2025-07-08T10:44:20.587961917Z
2942,14,SI266220200309225433,0,0,2025-07-08T10:44:21.081258185Z
2937,9,SI266220200309225433,40,0,2025-07-08T10:44:20.627301122Z
2938,10,SI266220200309225433,1,0,2025-07-08T10:44:20.638361850Z
2944,0,SI266220200309225433,0,0,2025-07-08T10:44:21.082207639Z
2940,12,SI266220200309225433,0,0,2025-07-08T10:44:21.080241766Z
2946,2,SI266220200309225433,0,0,2025-07-08T10:44:21.083358819Z
2939,11,SI266220200309225433,0,0,2025-07-08T10:44:21.079761154Z
2935,7,SI266220200309225433,1847,0,2025-07-08T10:44:20.626354827Z
2947,3,SI266220200309225433,3712,0,2025-07-08T10:44:21.083850185Z
2941,13,SI266220200309225433,0,0,2025-07-08T10:44:21.080768716Z
2943,15,SI266220200309225433,0,0,2025-07-08T10:44:21.081598132Z
2948,4,SI266220200309225433,0,0,2025-07-08T10:44:21.084340077Z
2954,10,SI266220200309225433,0,0,2025-07-08T10:44:21.500892300Z
2945,1,SI266220200309225433,0,0,2025-07-08T10:44:21.082852813Z
2950,6,SI266220200309225433,0,0,2025-07-08T10:44:21.498082091Z
2953,9,SI266220200309225433,169,0,2025-07-08T10:44:21.499985718Z
2949,5,SI266220200309225433,0,0,2025-07-08T10:44:21.157516639Z
2952,8,SI266220200309225433,0,0,2025-07-08T10:44:21.499344903Z
2958,14,SI266220200309225433,0,0,2025-07-08T10:44:21.502398682Z
2956,12,SI266220200309225433,0,0,2025-07-08T10:44:21.501899212Z
2960,0,SI266220200309225433,0,0,2025-07-08T10:44:21.502926588Z
2959,15,SI266220200309225433,0,0,2025-07-08T10:44:21.502598605Z
2955,11,SI266220200309225433,0,0,2025-07-08T10:44:21.501543632Z
2962,2,SI266220200309225433,0,0,2025-07-08T10:44:21.748812293Z
2966,6,SI266220200309225433,0,0,2025-07-08T10:44:21.973931714Z
2961,1,SI266220200309225433,0,0,2025-07-08T10:44:21.503211216Z
2951,7,SI266220200309225433,964,0,2025-07-08T10:44:21.498827965Z
2968,8,SI266220200309225433,0,0,2025-07-08T10:44:21.975371727Z
2964,4,SI266220200309225433,0,0,2025-07-08T10:44:21.750244740Z
2957,13,SI266220200309225433,0,0,2025-07-08T10:44:21.502181819Z
2965,5,SI266220200309225433,0,0,2025-07-08T10:44:21.973085913Z
2972,12,SI266220200309225433,0,0,2025-07-08T10:44:22.100595191Z
2970,10,SI266220200309225433,141,0,2025-07-08T10:44:22.098807641Z
2963,3,SI266220200309225433,2238,0,2025-07-08T10:44:21.749823601Z
2969,9,SI266220200309225433,22,0,2025-07-08T10:44:21.976104336Z
2971,11,SI266220200309225433,0,0,2025-07-08T10:44:22.100051454Z
2967,7,SI266220200309225433,643,0,2025-07-08T10:44:21.974636439Z
2978,2,SI266220200309225433,0,0,2025-07-08T10:44:22.325140795Z
2974,14,SI266220200309225433,0,0,2025-07-08T10:44:22.323028020Z
2973,13,SI266220200309225433,0,0,2025-07-08T10:44:22.101037595Z
2984,8,SI266220200309225433,0,0,2025-07-08T10:44:22.392231847Z
2975,15,SI266220200309225433,0,0,2025-07-08T10:44:22.323587821Z
2980,4,SI266220200309225433,0,0,2025-07-08T10:44:22.326305752Z
2976,0,SI266220200309225433,0,0,2025-07-08T10:44:22.324082043Z
2979,3,SI266220200309225433,2150,0,2025-07-08T10:44:22.325668560Z
2981,5,SI266220200309225433,0,0,2025-07-08T10:44:22.389985857Z
2977,1,SI266220200309225433,0,0,2025-07-08T10:44:22.324588410Z
2986,10,SI266220200309225433,63,0,2025-07-08T10:44:22.713634464Z
2982,6,SI266220200309225433,0,0,2025-07-08T10:44:22.391124683Z
2988,12,SI266220200309225433,0,0,2025-07-08T10:44:22.714619622Z
2990,14,SI266220200309225433,0,0,2025-07-08T10:44:22.715410388Z
2985,9,SI266220200309225433,95,0,2025-07-08T10:44:22.392807303Z
2992,0,SI266220200309225433,0,0,2025-07-08T10:44:22.715934508Z
2994,2,SI266220200309225433,0,0,2025-07-08T10:44:22.716449613Z
2987,11,SI266220200309225433,0,0,2025-07-08T10:44:22.714223194Z
2983,7,SI266220200309225433,816,0,2025-07-08T10:44:22.391708221Z
2989,13,SI266220200309225433,0,0,2025-07-08T10:44:22.715045513Z
2995,3,SI266220200309225433,760,0,2025-07-08T10:44:22.716669408Z
2991,15,SI266220200309225433,0,0,2025-07-08T10:44:22.715666038Z
3002,10,SI266220200309225433,0,0,2025-07-08T10:44:23.033495549Z
2998,6,SI266220200309225433,0,0,2025-07-08T10:44:23.032138326Z
2996,4,SI266220200309225433,0,0,2025-07-08T10:44:22.716951512Z
3001,9,SI266220200309225433,0,0,2025-07-08T10:44:23.033251971Z
3000,8,SI266220200309225433,0,0,2025-07-08T10:44:23.032984695Z
3006,14,SI266220200309225433,0,0,2025-07-08T10:44:23.228817401Z
2997,5,SI266220200309225433,0,0,2025-07-08T10:44:22.717255254Z
3008,0,SI266220200309225433,0,0,2025-07-08T10:44:23.229133808Z
3004,12,SI266220200309225433,0,0,2025-07-08T10:44:23.033776229Z
2993,1,SI266220200309225433,0,0,2025-07-08T10:44:22.716189518Z
3010,2,SI266220200309225433,0,0,2025-07-08T10:44:23.229464237Z
3007,15,SI266220200309225433,0,0,2025-07-08T10:44:23.229010068Z
3003,11,SI266220200309225433,0,0,2025-07-08T10:44:23.033645123Z
3014,6,SI266220200309225433,0,0,2025-07-08T10:44:23.231260788Z
3013,5,SI266220200309225433,0,0,2025-07-08T10:44:23.230528471Z
2999,7,SI266220200309225433,596,0,2025-07-08T10:44:23.032626185Z
3016,8,SI266220200309225433,0,0,2025-07-08T10:44:23.574469111Z
3012,4,SI266220200309225433,0,0,2025-07-08T10:44:23.229954130Z
3005,13,SI266220200309225433,0,0,2025-07-08T10:44:23.228443939Z
3011,3,SI266220200309225433,484,0,2025-07-08T10:44:23.229716086Z
3020,12,SI266220200309225433,0,0,2025-07-08T10:44:23.811212940Z
3019,11,SI266220200309225433,0,0,2025-07-08T10:44:23.810853183Z
3018,10,SI266220200309225433,0,0,2025-07-08T10:44:23.810434737Z
3017,9,SI266220200309225433,0,0,2025-07-08T10:44:23.575122743Z
3009,1,SI266220200309225433,0,0,2025-07-08T10:44:23.229280589Z
3034,10,SI266220200309225433,0,0,2025-07-08T10:44:24.235446270Z
3030,6,SI266220200309225433,0,0,2025-07-08T10:44:24.220316922Z
3015,7,SI266220200309225433,382,0,2025-07-08T10:44:23.231824450Z
3026,2,SI266220200309225433,0,0,2025-07-08T10:44:24.218831013Z
3022,14,SI266220200309225433,0,0,2025-07-08T10:44:23.812070389Z
3025,1,SI266220200309225433,0,0,2025-07-08T10:44:24.218489834Z
3021,13,SI266220200309225433,0,0,2025-07-08T10:44:23.811647772Z
3032,8,SI266220200309225433,0,0,2025-07-08T10:44:24.220689920Z
3028,4,SI266220200309225433,0,0,2025-07-08T10:44:24.219349662Z
3024,0,SI266220200309225433,0,0,2025-07-08T10:44:24.218184462Z
3027,3,SI266220200309225433,555,0,2025-07-08T10:44:24.219086744Z
3038,14,SI266220200309225433,0,0,2025-07-08T10:44:24.236919361Z
3023,15,SI266220200309225433,0,0,2025-07-08T10:44:24.217838122Z
3036,12,SI266220200309225433,0,0,2025-07-08T10:44:24.236210361Z
3040,0,SI266220200309225433,0,0,2025-07-08T10:44:24.237388144Z
3029,5,SI266220200309225433,0,0,2025-07-08T10:44:24.219837720Z
3031,7,SI266220200309225433,454,0,2025-07-08T10:44:24.220559449Z
3037,13,SI266220200309225433,0,0,2025-07-08T10:44:24.236568071Z
3033,9,SI266220200309225433,0,0,2025-07-08T10:44:24.221200535Z
3044,4,SI266220200309225433,0,0,2025-07-08T10:44:24.607782311Z
3043,3,SI266220200309225433,618,0,2025-07-08T10:44:24.607298613Z
3042,2,SI266220200309225433,0,0,2025-07-08T10:44:24.237944422Z
3035,11,SI266220200309225433,0,0,2025-07-08T10:44:24.235930752Z
3041,1,SI266220200309225433,0,0,2025-07-08T10:44:24.237641741Z
3054,14,SI266220200309225433,0,0,2025-07-08T10:44:25.169564563Z
3039,15,SI266220200309225433,0,0,2025-07-08T10:44:24.237188597Z
3050,10,SI266220200309225433,0,0,2025-07-08T10:44:25.168427376Z
3046,6,SI266220200309225433,0,0,2025-07-08T10:44:24.608831051Z
3049,9,SI266220200309225433,28,0,2025-07-08T10:44:25.168040529Z
3045,5,SI266220200309225433,0,0,2025-07-08T10:44:24.608338282Z
3052,12,SI266220200309225433,0,0,2025-07-08T10:44:25.168906966Z
3048,8,SI266220200309225433,0,0,2025-07-08T10:44:25.167628732Z
3047,7,SI266220200309225433,525,0,2025-07-08T10:44:25.167167834Z
3058,2,SI266220200309225433,0,0,2025-07-08T10:44:25.178419310Z
3060,4,SI266220200309225433,0,0,2025-07-08T10:44:25.178751526Z
3053,13,SI266220200309225433,0,0,2025-07-08T10:44:25.169259091Z
3056,0,SI266220200309225433,0,0,2025-07-08T10:44:25.178025042Z
3055,15,SI266220200309225433,0,0,2025-07-08T10:44:25.177833279Z
3064,8,SI266220200309225433,0,0,2025-07-08T10:44:25.179510339Z
3059,3,SI266220200309225433,243,0,2025-07-08T10:44:25.178551845Z
3051,11,SI266220200309225433,0,0,2025-07-08T10:44:25.168678520Z
3061,5,SI266220200309225433,0,0,2025-07-08T10:44:25.179050644Z
3066,10,SI266220200309225433,0,0,2025-07-08T10:44:25.304680334Z
3062,6,SI266220200309225433,0,0,2025-07-08T10:44:25.179257403Z
3065,9,SI266220200309225433,0,0,2025-07-08T10:44:25.304058035Z
3074,2,SI266220200309225433,0,0,2025-07-08T10:44:25.637649046Z
3070,14,SI266220200309225433,0,0,2025-07-08T10:44:25.305460575Z
3057,1,SI266220200309225433,0,0,2025-07-08T10:44:25.178247552Z
3068,12,SI266220200309225433,0,0,2025-07-08T10:44:25.305099246Z
3067,11,SI266220200309225433,0,0,2025-07-08T10:44:25.304935048Z
3072,0,SI266220200309225433,0,0,2025-07-08T10:44:25.637288659Z
3076,4,SI266220200309225433,0,0,2025-07-08T10:44:25.638069427Z
3063,7,SI266220200309225433,271,0,2025-07-08T10:44:25.179380485Z
3077,5,SI266220200309225433,0,0,2025-07-08T10:44:25.638377649Z
3073,1,SI266220200309225433,0,0,2025-07-08T10:44:25.637457632Z
3080,8,SI266220200309225433,0,0,2025-07-08T10:44:25.984563746Z
3071,15,SI266220200309225433,0,0,2025-07-08T10:44:25.637112795Z
3078,6,SI266220200309225433,0,0,2025-07-08T10:44:25.983515501Z
3069,13,SI266220200309225433,0,0,2025-07-08T10:44:25.305284686Z
3086,14,SI266220200309225433,0,0,2025-07-08T10:44:26.195673706Z
3082,10,SI266220200309225433,0,0,2025-07-08T10:44:25.985658063Z
3084,12,SI266220200309225433,0,0,2025-07-08T10:44:26.194681933Z
3075,3,SI266220200309225433,809,0,2025-07-08T10:44:25.637867910Z
3088,0,SI266220200309225433,0,0,2025-07-08T10:44:26.196534348Z
3090,2,SI266220200309225433,0,0,2025-07-08T10:44:26.198308325Z
3083,11,SI266220200309225433,0,0,2025-07-08T10:44:26.194196672Z
3079,7,SI266220200309225433,694,0,2025-07-08T10:44:25.984023249Z
3081,9,SI266220200309225433,81,0,2025-07-08T10:44:25.985184846Z
3092,4,SI266220200309225433,0,0,2025-07-08T10:44:26.198868038Z
3091,3,SI266220200309225433,785,0,2025-07-08T10:44:26.198610975Z
3087,15,SI266220200309225433,0,0,2025-07-08T10:44:26.196030294Z
3098,10,SI266220200309225433,0,0,2025-07-08T10:44:26.522853002Z
3094,6,SI266220200309225433,0,0,2025-07-08T10:44:26.308149452Z
3085,13,SI266220200309225433,0,0,2025-07-08T10:44:26.195275248Z
3093,5,SI266220200309225433,0,0,2025-07-08T10:44:26.307487335Z
3104,0,SI266220200309225433,0,0,2025-07-08T10:44:26.663797280Z
3100,12,SI266220200309225433,0,0,2025-07-08T10:44:26.523791877Z
3096,8,SI266220200309225433,0,0,2025-07-08T10:44:26.521734252Z
3089,1,SI266220200309225433,0,0,2025-07-08T10:44:26.197438966Z
3106,2,SI266220200309225433,0,0,2025-07-08T10:44:26.664604270Z
3097,9,SI266220200309225433,68,0,2025-07-08T10:44:26.522356570Z
3102,14,SI266220200309225433,0,0,2025-07-08T10:44:26.663116503Z
3108,4,SI266220200309225433,0,0,2025-07-08T10:44:26.665250202Z
3103,15,SI266220200309225433,0,0,2025-07-08T10:44:26.663573754Z
3099,11,SI266220200309225433,0,0,2025-07-08T10:44:26.523456564Z
3110,6,SI266220200309225433,0,0,2025-07-08T10:44:26.738182506Z
3109,5,SI266220200309225433,0,0,2025-07-08T10:44:26.665710092Z
3116,12,SI266220200309225433,0,0,2025-07-08T10:44:26.988312162Z
3095,7,SI266220200309225433,676,0,2025-07-08T10:44:26.521310730Z
3112,8,SI266220200309225433,0,0,2025-07-08T10:44:26.739145975Z
3114,10,SI266220200309225433,0,0,2025-07-08T10:44:26.987146170Z
3101,13,SI266220200309225433,0,0,2025-07-08T10:44:26.662438897Z
3107,3,SI266220200309225433,315,0,2025-07-08T10:44:26.664853641Z
3113,9,SI266220200309225433,2,0,2025-07-08T10:44:26.986566773Z
3115,11,SI266220200309225433,0,0,2025-07-08T10:44:26.987799318Z
3122,2,SI266220200309225433,0,0,2025-07-08T10:44:27.453683581Z
3118,14,SI266220200309225433,0,0,2025-07-08T10:44:27.449783640Z
3105,1,SI266220200309225433,0,0,2025-07-08T10:44:26.664205439Z
3120,0,SI266220200309225433,0,0,2025-07-08T10:44:27.450742010Z
3119,15,SI266220200309225433,0,0,2025-07-08T10:44:27.450423737Z
3111,7,SI266220200309225433,462,0,2025-07-08T10:44:26.738888239Z
3125,5,SI266220200309225433,0,0,2025-07-08T10:44:27.658247919Z
3121,1,SI266220200309225433,0,0,2025-07-08T10:44:27.451152444Z
3128,8,SI266220200309225433,0,0,2025-07-08T10:44:27.659652228Z
3124,4,SI266220200309225433,0,0,2025-07-08T10:44:27.454415072Z
3126,6,SI266220200309225433,0,0,2025-07-08T10:44:27.658882263Z
3130,10,SI266220200309225433,0,0,2025-07-08T10:44:27.660691173Z
3117,13,SI266220200309225433,0,0,2025-07-08T10:44:26.988708443Z
3134,14,SI266220200309225433,0,0,2025-07-08T10:44:27.867956807Z
3132,12,SI266220200309225433,0,0,2025-07-08T10:44:27.867088557Z
3131,11,SI266220200309225433,0,0,2025-07-08T10:44:27.866631755Z
3123,3,SI266220200309225433,760,0,2025-07-08T10:44:27.454130178Z
3129,9,SI266220200309225433,197,0,2025-07-08T10:44:27.660193046Z
3140,4,SI266220200309225433,0,0,2025-07-08T10:44:27.946058744Z
3136,0,SI266220200309225433,0,0,2025-07-08T10:44:27.869595188Z
3138,2,SI266220200309225433,0,0,2025-07-08T10:44:27.945119994Z
3127,7,SI266220200309225433,596,0,2025-07-08T10:44:27.659383467Z
3139,3,SI266220200309225433,654,0,2025-07-08T10:44:27.945609940Z
3133,13,SI266220200309225433,0,0,2025-07-08T10:44:27.867362583Z
3135,15,SI266220200309225433,0,0,2025-07-08T10:44:27.869045319Z
3146,10,SI266220200309225433,0,0,2025-07-08T10:44:28.327587782Z
3142,6,SI266220200309225433,0,0,2025-07-08T10:44:27.980749871Z
3145,9,SI266220200309225433,117,0,2025-07-08T10:44:28.326902333Z
3141,5,SI266220200309225433,0,0,2025-07-08T10:44:27.946712915Z
3144,8,SI266220200309225433,0,0,2025-07-08T10:44:28.326293458Z
3137,1,SI266220200309225433,0,0,2025-07-08T10:44:27.870153874Z
3154,2,SI266220200309225433,0,0,2025-07-08T10:44:28.352994717Z
3150,14,SI266220200309225433,0,0,2025-07-08T10:44:28.351633267Z
3148,12,SI266220200309225433,0,0,2025-07-08T10:44:28.328203507Z
3160,8,SI266220200309225433,0,0,2025-07-08T10:44:28.355330770Z
3152,0,SI266220200309225433,0,0,2025-07-08T10:44:28.352397596Z
3147,11,SI266220200309225433,0,0,2025-07-08T10:44:28.327945835Z
3143,7,SI266220200309225433,540,0,2025-07-08T10:44:28.325890611Z
3151,15,SI266220200309225433,0,0,2025-07-08T10:44:28.352086240Z
3156,4,SI266220200309225433,0,0,2025-07-08T10:44:28.353474085Z
3162,10,SI266220200309225433,0,0,2025-07-08T10:44:28.355952372Z
3149,13,SI266220200309225433,0,0,2025-07-08T10:44:28.328557632Z
3155,3,SI266220200309225433,818,0,2025-07-08T10:44:28.353187844Z
3158,6,SI266220200309225433,0,0,2025-07-08T10:44:28.354405963Z
3164,12,SI266220200309225433,0,0,2025-07-08T10:44:28.406550503Z
3170,2,SI266220200309225433,0,0,2025-07-08T10:44:29.018616183Z
3166,14,SI266220200309225433,0,0,2025-07-08T10:44:28.582053788Z
3176,8,SI266220200309225433,0,0,2025-07-08T10:44:29.024686560Z
3168,0,SI266220200309225433,0,0,2025-07-08T10:44:29.017993645Z
3161,9,SI266220200309225433,150,0,2025-07-08T10:44:28.355644207Z
3157,5,SI266220200309225433,0,0,2025-07-08T10:44:28.353888103Z
3153,1,SI266220200309225433,0,0,2025-07-08T10:44:28.352675804Z
3174,6,SI266220200309225433,0,0,2025-07-08T10:44:29.022851523Z
3172,4,SI266220200309225433,0,0,2025-07-08T10:44:29.019125380Z
3163,11,SI266220200309225433,0,0,2025-07-08T10:44:28.406202018Z
3159,7,SI266220200309225433,715,0,2025-07-08T10:44:28.354843301Z
3178,10,SI266220200309225433,0,0,2025-07-08T10:44:29.247168441Z
3180,12,SI266220200309225433,0,0,2025-07-08T10:44:29.425664810Z
3173,5,SI266220200309225433,0,0,2025-07-08T10:44:29.019585177Z
3169,1,SI266220200309225433,0,0,2025-07-08T10:44:29.018306980Z
3165,13,SI266220200309225433,0,0,2025-07-08T10:44:28.581444341Z
3171,3,SI266220200309225433,839,0,2025-07-08T10:44:29.018830369Z
3182,14,SI266220200309225433,0,0,2025-07-08T10:44:29.426485451Z
3167,15,SI266220200309225433,0,0,2025-07-08T10:44:29.017666298Z
3184,0,SI266220200309225433,0,0,2025-07-08T10:44:29.427020405Z
3186,2,SI266220200309225433,0,0,2025-07-08T10:44:29.427465515Z
3177,9,SI266220200309225433,249,0,2025-07-08T10:44:29.025245003Z
3188,4,SI266220200309225433,0,0,2025-07-08T10:44:29.428038175Z
3190,6,SI266220200309225433,0,0,2025-07-08T10:44:29.640509713Z
3179,11,SI266220200309225433,0,0,2025-07-08T10:44:29.425204217Z
3192,8,SI266220200309225433,0,0,2025-07-08T10:44:29.641347827Z
3194,10,SI266220200309225433,0,0,2025-07-08T10:44:29.805013262Z
3175,7,SI266220200309225433,718,0,2025-07-08T10:44:29.023601665Z
3181,13,SI266220200309225433,0,0,2025-07-08T10:44:29.426086870Z
3187,3,SI266220200309225433,624,0,2025-07-08T10:44:29.427741394Z
3183,15,SI266220200309225433,0,0,2025-07-08T10:44:29.426768017Z
3185,1,SI266220200309225433,0,0,2025-07-08T10:44:29.427231381Z
3193,9,SI266220200309225433,0,0,2025-07-08T10:44:29.641773142Z
3198,14,SI266220200309225433,0,0,2025-07-08T10:44:30.253442912Z
3189,5,SI266220200309225433,0,0,2025-07-08T10:44:29.428421146Z
3200,0,SI266220200309225433,0,0,2025-07-08T10:44:30.253693344Z
3196,12,SI266220200309225433,0,0,2025-07-08T10:44:30.252382465Z
3191,7,SI266220200309225433,625,0,2025-07-08T10:44:29.641041223Z
3202,2,SI266220200309225433,0,0,2025-07-08T10:44:30.253959090Z
3204,4,SI266220200309225433,0,0,2025-07-08T10:44:30.254321909Z
3197,13,SI266220200309225433,0,0,2025-07-08T10:44:30.253004931Z
3203,3,SI266220200309225433,755,0,2025-07-08T10:44:30.254109303Z
3199,15,SI266220200309225433,0,0,2025-07-08T10:44:30.253596578Z
3206,6,SI266220200309225433,0,0,2025-07-08T10:44:30.254903346Z
3205,5,SI266220200309225433,0,0,2025-07-08T10:44:30.254690393Z
3208,8,SI266220200309225433,0,0,2025-07-08T10:44:30.557393012Z
3195,11,SI266220200309225433,0,0,2025-07-08T10:44:29.805865348Z
3212,12,SI266220200309225433,0,0,2025-07-08T10:44:30.559499502Z
3210,10,SI266220200309225433,0,0,2025-07-08T10:44:30.558953910Z
3201,1,SI266220200309225433,0,0,2025-07-08T10:44:30.253826049Z
3211,11,SI266220200309225433,0,0,2025-07-08T10:44:30.559266259Z
3218,2,SI266220200309225433,0,0,2025-07-08T10:44:30.806801916Z
